leptons.at(0).pT,leptons.at(0).phi,leptons.at(0).eta,leptons.at(1).pT,leptons.at(1).phi,leptons.at(1).eta,leptons.at(2).pT,leptons.at(2).phi,leptons.at(2).eta,MET_Phi,ST,bJet_vector.size(),Jet_vector.size()
48.6681,1.53732,1.80092,28.3187,0.218446,1.01027,23.5109,2.20178,2.2031,-1.79258,157.973,0,0
88.5989,0.107123,0.84736,53.3204,3.04216,0.032043,22.6484,-2.34472,1.68932,-0.643526,429.634,0,2
38.6428,-0.52697,2.39842,34.7036,1.27317,2.40009,27.3023,0.216484,2.34888,-2.59152,175.353,0,0
38.34,2.10459,-0.184089,21.7156,1.7438,0.936289,18.5166,-2.65613,-1.29342,-0.0535853,179.602,0,0
73.3785,-0.834499,0.790042,47.2452,-0.565037,0.955073,39.3311,-1.87698,0.795667,1.7469,329.597,0,1
90.8719,1.7805,1.74107,62.1008,-0.489601,2.15533,30.0252,-1.83155,2.16757,2.39177,252.169,0,1
34.9003,-2.45042,1.6609,32.518,3.02009,0.515002,20.9643,0.732677,1.56502,0.606169,141.749,0,0
41.8506,0.256639,0.968997,40.3248,-0.534539,-0.11182,19.9024,0.827613,1.18289,0.759702,207.846,0,0
62.4569,0.616823,-0.783868,44.9902,0.0437979,-1.69145,16.0729,3.07597,-0.99888,-1.44184,211.689,0,0
30.9583,-1.98506,0.111075,30.868,-1.7995,0.977627,29.7108,1.06519,0.124424,2.35619,135.873,0,0
68.5569,-1.74802,-1.46956,45.3119,-2.46893,-2.23902,25.271,2.69567,-0.821714,0.708079,394.862,0,2
37.1933,0.929904,-0.647265,33.7056,1.451,-0.258342,26.0102,-1.82314,-1.34878,-2.04216,169.041,0,0
56.9575,-2.27087,0.0314856,33.6376,1.12937,0.228504,19.8564,-3.07108,-1.19342,-0.727589,239.441,0,0
66.9025,-2.17944,1.6474,27.4456,2.23091,1.1119,12.89,2.35906,1.27633,-2.7208,318.146,0,1
74.1443,-2.92609,-0.373824,33.9503,3.13462,0.609489,30.9363,-1.61251,-0.401881,-0.119454,323.489,0,0
70.1026,2.13549,1.49618,42.4612,2.68037,2.03355,12.3152,-1.44081,1.26346,-1.83855,291.639,0,1
43.4837,-0.70107,-1.35987,29.9444,2.45312,0.727307,20.5732,-1.16089,-0.3773,0.843804,170.296,0,0
38.9534,0.771573,-0.0338906,32.4908,-1.61619,-0.421906,26.7023,1.14541,0.975187,-2.84709,192.325,0,0
30.4927,1.91866,-0.927741,23.7266,2.19409,-0.929026,21.8643,2.09894,-1.97839,-1.41093,139.51,0,0
121.064,-2.564,0.99045,88.1008,0.560867,2.04661,39.4468,0.826342,1.40758,-2.65285,334.511,0,0
154.135,-0.244695,1.55176,73.6961,0.0272777,1.83605,67.3006,-0.799663,1.82201,2.44158,642.343,0,1
39.6347,1.34167,-0.533359,31.9272,-0.760719,-0.892617,29.2268,-1.93195,1.11673,-2.93466,207.32,0,0
30.5908,-1.92481,1.80883,27.9142,-1.57097,1.84081,13.4829,3.03024,0.35391,-2.48796,156.696,0,1
42.3791,-2.25069,1.15076,41.8049,-1.9542,0.320199,32.064,2.27806,0.525818,0.102026,156.69,0,0
58.4971,2.71059,-0.194341,40.915,1.18923,0.440448,26.4161,0.567014,1.50807,-1.71076,209.95,0,1
38.8533,2.28621,1.54967,23.6215,-2.85805,0.251604,13.6711,2.04755,1.98235,-0.354809,287.118,0,1
44.5191,2.63087,-0.271416,27.9258,-1.93861,-0.475938,27.3184,1.12022,0.583791,2.8553,358.866,0,1
62.2597,1.05397,0.69065,55.0377,-2.00364,0.167793,15.7546,0.203263,1.33534,-2.64761,231.621,0,1
49.319,2.48329,-0.505937,37.7535,-0.916263,-2.17035,29.4804,2.5602,-1.54917,0.932855,217.691,0,0
37.3865,-3.07632,-0.0783583,24.502,0.0216041,0.289327,18.6088,2.15951,-1.32901,-0.358054,154.398,0,1
44.5714,0.377399,-0.88416,34.0989,2.2954,-1.08068,32.8491,-1.77654,-0.964342,1.94032,190.869,0,0
44.6625,2.17941,0.0307218,41.8798,3.13712,-0.0585823,26.6406,0.955908,-0.541927,-2.37327,240.056,0,0
46.0412,-0.591941,0.0423942,35.2022,1.115,0.0234233,30.0325,-1.5811,-0.646022,2.96127,188.095,0,0
68.2524,0.335907,1.53893,33.2827,-2.79664,0.800742,15.4357,-0.71363,2.34728,2.28407,228.298,0,0
453.199,1.4421,0.845585,311.069,-1.63583,1.16108,95.315,-1.58245,1.25775,1.47028,942.386,0,0
103.3,-1.87153,1.12924,37.3474,1.39283,0.268541,12.5572,2.58851,2.34797,-0.118204,271.576,0,0
51.6292,0.0339985,-0.715897,29.4727,-1.81368,-0.610144,26.7978,0.174176,-1.17031,-1.05834,193.586,0,0
66.7589,-1.21711,-1.63858,55.9371,1.40471,-1.62761,38.3464,2.13234,-1.34097,-2.01236,258.405,0,0
42.546,1.12027,0.891609,33.2014,0.475525,1.61445,27.4095,-1.97596,0.713018,-2.13429,215.645,0,0
74.7758,2.04124,0.837542,20.3922,1.30783,0.900492,17.0321,0.282398,-1.36501,-2.27566,296.096,0,1
76.7678,-2.59078,1.59074,50.5031,-2.9945,1.68322,31.4325,-1.24219,1.45311,1.31347,404.651,0,1
34.2659,0.565257,1.2507,20.8442,3.11458,-0.0630083,18.8417,1.09109,1.9496,-2.42056,186.845,0,0
49.6819,0.700511,0.430639,24.1217,-0.170647,2.05009,18.8415,-0.224849,0.50901,-3.02516,208.392,0,0
70.206,-2.90409,0.0803606,68.7661,-0.0249604,0.932204,32.9945,0.855519,1.97816,-2.7888,254.833,0,0
49.0625,-3.0008,-0.22218,39.5551,1.62279,0.290833,25.2921,1.12316,-0.0284283,-0.429573,265.414,0,1
37.3634,1.02079,-2.05285,33.5839,0.197584,-2.01173,29.741,-2.74695,-2.48628,-0.435652,186.773,0,1
43.7369,1.77265,0.710086,23.8334,1.06908,-1.23329,23.5253,-1.99205,0.553648,0.457155,259.539,0,2
34.91,0.153988,0.104159,30.563,-1.21559,1.17409,26.945,-0.99905,-0.649296,1.41892,211.195,0,1
48.1072,0.181098,2.02929,28.4092,3.12611,-0.0101448,19.0504,1.89709,2.00249,-1.55652,198.129,0,0
43.7735,-0.810179,-1.37735,31.4711,2.71666,-0.743979,21.38,0.116244,-1.46462,1.38087,181.193,0,0
48.0148,-0.00102432,2.00654,41.9315,0.137489,1.67897,40.0985,-2.85193,0.304489,2.67283,382.879,0,1
48.4122,-2.21774,-1.87744,25.1933,-2.62998,-2.13527,15.2938,0.0483765,-0.454639,0.399387,217.072,0,2
58.0676,-0.953276,-2.36999,41.6097,2.292,-2.38357,22.5921,-2.59585,-1.599,1.25208,182.688,0,0
44.1635,-2.19313,0.405503,42.5664,-2.00875,0.301122,38.4599,2.56533,0.617529,1.57276,340.677,0,1
216.415,0.791251,-1.03348,176.227,-2.32214,-0.0666287,129.381,-2.26875,-0.186352,0.451417,862.44,0,0
47.1877,1.83588,1.23176,24.1583,-1.14951,-0.592358,12.5769,-0.219048,1.84267,-1.98055,126.094,0,0
48.6851,-2.26638,1.04437,36.0649,3.11271,0.871777,19.3511,0.291687,0.570945,1.81285,243.426,0,1
32.702,-1.36472,2.17671,24.9929,1.27966,2.28229,21.944,-0.497159,1.95059,2.92903,156.704,0,0
51.2508,0.690599,-1.672,21.5831,-1.88003,-1.72946,18.2477,2.89713,-2.35009,0.73692,116.837,0,0
36.7368,-2.41628,2.46646,35.3319,2.21348,1.88921,12.768,1.85757,1.25395,0.9112,229.377,0,1
47.1808,-1.50318,-0.38152,39.5935,-2.68922,0.54642,26.7134,1.08025,-0.116905,0.560053,207.002,0,0
168.681,-2.07486,0.371508,90.1461,-1.71757,-0.223778,38.0871,-2.09287,0.621494,-0.666229,742.505,0,3
91.8262,-1.68747,-0.590075,83.0337,1.8376,-0.485557,46.6998,-1.86071,-1.30673,1.06147,321.004,0,0
95.5064,1.19407,-0.786756,60.6115,-1.48139,-0.0877707,47.6758,-2.55759,0.0436347,0.435679,370.256,0,1
54.556,1.79253,-1.37806,27.7086,-2.88091,-1.96386,17.2244,-2.26579,-1.09342,-1.03954,209.969,0,0
72.0403,-2.05434,-0.471792,44.0462,-0.440628,-0.24557,33.793,1.30808,-0.45394,2.66119,229.35,0,0
50.7335,0.0139666,1.94016,28.0665,-1.34787,1.40755,20.7719,2.08785,2.08327,2.91314,235.062,0,0
87.0551,0.419469,0.102128,56.5176,-2.90054,-0.419538,22.4511,1.70445,-1.12975,-1.0422,261.022,0,1
107.786,2.1171,1.23639,90.5626,2.13226,0.896211,86.8399,2.20123,1.58982,-0.963277,594.847,0,1
52.2163,1.39147,0.86224,46.3872,0.107513,-1.2565,29.7617,-0.389098,-1.29506,-0.955405,250.026,0,1
43.4087,-0.410666,0.289431,26.0712,-1.09578,0.833167,23.9822,2.14994,0.278528,0.846685,209.604,0,0
38.0379,-0.341088,-1.5211,29.1396,0.439263,-1.06539,22.1578,-2.91578,-0.689761,2.9531,130.652,0,0
47.7853,1.94207,2.15153,45.6307,3.01167,1.13302,16.1421,-2.29372,1.10136,-0.204786,226.524,0,0
71.2038,2.87238,0.890954,26.8754,1.22547,0.647413,24.7934,-2.14049,1.60473,-0.267308,219.103,0,0
50.323,-2.17107,0.150119,33.9437,0.727661,1.95902,11.9913,-2.58736,0.115605,-2.32831,223.331,0,1
66.3265,-0.666082,1.572,38.8634,-0.31058,1.48365,32.0644,-1.41535,0.568013,2.7523,413.715,0,2
73.3874,1.61938,1.34513,70.7701,0.751232,1.55349,19.6749,2.72268,1.48969,-2.39986,330.994,0,1
49.9011,3.05767,-1.35838,38.5394,3.05789,-1.35536,32.0624,3.01918,-1.40137,1.88632,309.262,1,2
116.828,-3.01514,-1.73655,48.5438,-0.12231,-2.45166,39.2922,-0.458035,-1.3135,0.248335,238.336,0,0
39.6404,1.97796,0.849439,31.8143,-2.11616,1.86927,25.4063,-1.98538,1.71945,-0.0422916,278.551,0,2
60.403,0.181716,0.0995732,40.8065,1.74245,-0.749107,18.8022,1.21581,1.657,-2.63764,192.862,0,1
61.133,-2.47545,-0.900778,38.3221,0.19005,1.45124,12.1613,2.80001,-0.0980027,-0.275562,167.807,0,0
48.0395,-2.04878,-1.22496,39.6585,1.57865,-0.0769174,13.6956,1.21191,-2.36476,-0.275175,201.799,0,1
70.3018,0.163833,0.856036,21.6939,2.80691,0.370382,17.2312,-0.150015,2.2425,-2.55213,198.596,0,0
60.2915,-1.36715,0.685465,60.0377,-1.60552,0.828063,29.1883,0.2302,0.62807,1.69682,309.061,0,0
56.5759,1.92398,0.0805311,41.1741,-2.99436,-0.512349,26.2728,-0.45779,-0.0776674,0.153641,212.858,0,0
48.4219,-1.70995,0.255539,30.4395,2.79188,0.624684,29.1169,0.344462,1.0129,1.88466,173.734,0,0
78.5532,1.42695,-0.0619894,49.1434,-0.153651,-2.35282,27.5214,-2.0796,-1.85396,-2.48696,232.167,0,1
23.5035,0.0514533,-1.59967,23.4279,-0.461994,-2.08706,20.4272,2.91146,-0.244896,-2.09348,166.611,0,0
44.0124,1.51552,0.0964601,43.9514,1.42302,-0.0563567,21.7702,-1.93487,-0.694805,-1.90175,150.807,0,0
54.8352,-0.831622,-2.03704,47.7882,-2.85304,-0.874011,20.5201,-0.380525,-0.499355,2.04004,217.352,0,1
59.3003,-0.243747,1.08729,52.719,-0.209458,0.813793,48.2199,1.91257,1.11268,-3.1172,268.894,0,1
88.9997,1.03537,0.386613,61.1852,-1.7039,-0.701402,17.0691,2.19318,-0.942938,-3.0287,256.907,0,0
103.326,0.530257,2.00003,55.9213,-2.78594,0.42738,16.4116,-0.100103,0.691582,-0.949494,234.734,0,0
51.6619,2.54662,1.14984,48.3186,-0.37325,0.68666,35.2922,-2.04615,0.739954,1.44233,247.124,0,0
48.9792,-3.03218,-1.17148,42.4637,1.36315,1.3221,20.6736,-0.692621,-0.763665,0.613721,174.658,0,0
39.5987,-2.47215,0.51681,36.1318,-2.99292,0.516901,19.4094,-0.499751,2.07762,0.189988,141.938,0,0
55.092,-1.08981,-0.951826,42.4605,-0.527837,-1.03871,20.3191,0.655923,-1.65705,1.75908,354.555,0,1
144.464,1.12051,-1.20634,62.5288,-1.70009,-0.433949,11.7276,1.1281,-0.80365,1.66604,504.688,0,1
65.0087,2.68523,0.89694,53.548,-0.433505,-0.148687,40.0709,-0.777537,0.731947,1.4808,219.987,0,0
51.1391,-1.08115,-1.51511,26.8666,3.06728,-1.71663,26.3952,-1.17649,-0.0923257,1.84061,181.704,0,0
68.0426,2.16699,-0.921069,29.1486,-2.55961,-1.13593,19.1043,1.43921,-0.71525,-0.459579,294.157,0,0
48.1934,-2.33181,1.99658,38.7012,-1.95552,1.25429,24.5928,-1.71851,1.19926,0.187192,263.696,0,2
74.4654,1.91997,0.549914,43.9235,0.0523908,0.048267,32.5535,0.511898,-0.168526,2.74974,276.384,0,1
46.9719,-0.201467,-2.46188,45.0814,-1.22181,-2.45683,22.6173,-2.94713,-2.27514,1.69677,186.44,0,0
76.7261,1.74245,-0.0129543,60.3448,-2.66492,0.394576,37.754,-1.36578,0.184508,0.806567,268.077,0,0
23.7932,-2.59119,0.655728,21.9155,2.37114,1.13798,21.5772,1.50416,-1.1253,-0.00402687,184.087,0,1
35.6036,0.98315,-0.921019,34.1634,1.67281,-0.503579,21.7091,-1.52936,-1.52349,-2.25175,193.287,0,0
120.715,0.171717,1.53645,108.94,2.88022,-0.0810927,107.664,0.106984,0.936189,-2.86361,652.024,0,1
59.0505,-0.700965,0.530929,41.7985,2.00216,-0.504352,24.8182,2.48501,1.11361,-1.15743,213.685,0,0
42.6793,2.42877,1.84957,39.6854,-0.330382,1.26201,33.4782,0.138963,1.33273,-2.59268,176.86,0,0
48.3605,0.90723,1.20784,43.0894,2.27999,0.803886,17.266,-0.540379,1.25809,-2.09173,173.182,0,0
80.1645,1.57503,0.333255,68.7315,2.26051,0.520678,19.3594,-3.1399,1.18649,-1.64359,330.59,0,0
54.7649,2.6189,-0.959448,45.7095,1.15669,-1.45271,41.0754,2.58701,-0.978555,-1.60545,210.579,0,0
90.9364,-2.29248,-0.637485,26.1355,0.570884,0.781896,23.8103,-0.205081,-1.04603,-2.4821,359.453,0,2
39.8828,-0.824148,0.846009,38.0392,0.618625,0.34472,24.1034,0.595289,-0.502847,1.2554,191.457,0,0
51.0409,-1.86834,0.0164323,50.7353,2.71742,1.17387,23.9352,0.497452,0.191512,1.20969,190.446,0,0
45.7696,0.441225,-2.30752,42.1248,0.1541,-1.76019,36.411,-1.6228,-2.2514,2.73157,228.148,0,0
33.6389,0.809301,1.17785,24.9111,-3.01498,2.00776,22.6305,0.45373,0.623821,0.456982,234.65,0,1
52.4595,0.449535,1.83227,48.7008,-3.03691,1.43866,17.4811,-2.58282,2.4807,-0.355653,167.488,0,0
92.0684,-0.850005,0.719505,38.3976,1.14052,1.35051,34.5911,2.83654,1.88912,-1.68773,368.812,0,0
40.6408,-1.34123,0.570313,40.1328,-1.56389,-0.211965,22.3488,1.61821,0.396433,-0.398462,155.87,0,0
39.6281,2.93129,-1.09015,36.2806,-1.75656,-1.32511,33.834,-0.507035,0.225239,0.887019,290.419,0,0
166.961,0.608932,-0.330009,107.756,-2.2632,0.492529,21.8123,-2.95019,-0.465943,1.38495,433.597,0,0
44.1056,-0.523916,0.489912,34.5036,2.2861,1.54087,26.6986,-1.99432,0.472713,1.02957,117.529,0,0
27.9251,-2.89584,1.74064,24.9819,-2.39178,1.83978,11.7235,0.466911,-0.343596,1.67883,162.559,0,1
60.5096,0.395426,-0.618641,37.6623,-2.60112,0.076503,26.2322,0.892764,-0.313051,-1.83218,213.028,0,0
39.727,1.92834,-1.56749,37.7255,-1.92673,-1.49551,34.604,1.95907,-1.13231,-0.300895,189.111,0,0
43.5263,0.511209,0.0532148,31.3811,-1.15658,0.29545,22.8396,1.94642,2.02197,-2.41334,344.221,0,1
42.0685,1.49389,0.151521,32.6239,-1.88829,-0.743939,22.5783,1.16929,-1.10597,1.75738,233.498,0,1
35.6833,-2.80012,0.825834,22.6576,0.12453,1.04344,12.8417,-0.135293,-1.57233,-2.57559,172.044,0,0
37.931,-2.36372,0.214125,32.1563,-2.89876,-0.0445961,24.5979,0.752144,0.277631,0.555782,145.485,0,0
55.7677,1.66229,-1.1179,36.0782,2.27449,-1.88772,35.9401,1.06887,-0.856008,-1.50616,267.598,0,0
79.2361,-1.48407,-1.35751,56.7706,-1.91969,-1.68799,28.0409,-0.0942421,-1.71295,3.0627,392.97,0,2
27.5769,3.12984,-2.12985,22.4289,-0.435593,-0.793446,20.6672,-0.628972,-0.645454,-2.77433,186.308,0,1
102.393,-2.92645,-0.290971,54.6301,-2.64195,-0.690824,19.3821,2.94245,0.762378,0.932259,523.001,0,2
82.8489,-1.533,1.40996,53.4757,-1.56083,1.32461,26.0463,2.83142,1.7269,1.95864,330.946,0,1
93.1302,-0.200942,-1.01862,79.2897,2.3514,-0.652109,64.1336,2.95809,-0.420051,-1.12916,311.745,0,0
70.8449,-0.784611,-0.665634,58.2141,2.98651,-0.660076,32.6596,2.06679,-1.51562,0.402614,243.719,0,0
42.8293,0.833169,1.27386,26.6103,-0.412776,0.766569,16.2848,-1.40892,0.278199,-3.02202,130.683,0,0
38.2531,-0.30359,1.55274,37.3748,0.20113,1.70992,27.8913,-2.87865,1.10721,2.90145,150.344,0,0
74.1191,-2.53921,1.83934,40.985,0.729581,1.20411,22.752,2.89131,0.684259,-1.11966,231.793,0,0
120.745,-1.96831,-0.374095,29.4457,-2.93834,-0.611348,23.1409,1.40453,-0.793335,1.03361,436.33,0,0
51.7092,-0.24002,1.15228,24.5619,-1.84685,0.197819,18.2315,3.05563,0.666284,0.944897,144.775,0,0
53.4644,-0.016187,-0.267433,36.7243,-0.460705,-0.107718,17.7998,-2.50919,0.22504,1.86998,117.408,0,0
85.3119,-1.71291,0.928476,83.3629,1.87597,1.1638,18.8443,0.191789,1.26799,1.59507,290.656,0,0
38.1216,-1.72294,0.127467,36.3741,0.136961,-0.0786833,32.537,-1.77696,-0.612224,-2.98518,244.319,0,1
38.4711,0.899415,1.76889,23.6072,1.80775,0.281189,10.0602,-1.07815,0.690755,-2.01647,263.644,0,1
38.4321,2.83671,-1.06534,18.4475,-2.42383,0.790273,17.9588,1.56648,-0.765863,-0.329583,255.817,0,1
46.1098,-1.34494,1.11293,43.234,-1.34915,1.4829,28.2875,-2.91939,0.0583916,0.218576,277.696,0,0
27.9813,0.354635,-0.154506,26.0084,1.93969,-1.31728,18.617,2.72474,-1.58276,-1.11928,124.042,0,0
54.9583,-2.83667,-0.996573,31.499,2.29638,-1.89353,23.7709,-2.02317,-0.353986,0.0477119,310.645,0,2
39.8026,-2.90627,1.34398,32.5994,2.90548,1.91149,29.4038,-1.14557,0.905714,1.15942,139.323,0,0
60.8135,-2.68474,-2.35029,45.1434,0.242545,-1.6047,14.858,-2.50392,-0.513609,2.23429,222.518,0,0
59.2663,0.754916,2.22248,24.1358,-1.50453,1.0416,18.5067,-0.946923,1.53356,-0.983106,309.313,0,1
77.2629,0.610926,-2.31895,60.5362,-2.60062,-2.30157,24.4602,1.76146,-2.4346,-0.0592761,244.352,0,0
58.8448,-0.0681882,1.58954,28.0825,-1.95126,1.0793,21.5809,1.53241,0.106877,-1.82674,265.733,0,2
87.7152,1.26026,-0.684754,26.5457,-2.42006,-1.71722,20.2136,-0.962514,0.53843,-1.84544,183.091,0,0
37.1829,-2.50202,1.4086,25.1991,-1.42909,2.07822,22.13,1.12846,1.81887,1.32785,185.129,0,1
34.6353,-2.06382,1.14396,29.1492,-1.2778,1.47256,16.9708,0.580393,-0.329806,2.67981,212.636,0,0
80.7606,1.36357,-0.939855,51.991,0.941679,-0.517759,41.6559,1.73738,-1.6204,-1.75537,354.944,0,0
49.9042,1.1697,0.653945,35.7498,0.445233,0.63454,22.4453,-2.30179,-0.131547,1.16375,319.865,0,1
50.2819,-2.99742,1.22247,39.4376,-0.244672,1.23878,34.6132,-0.0965148,0.418156,1.26125,164.892,0,0
152.768,3.03724,1.07323,119.601,2.90624,1.20671,51.7189,-2.63594,0.825531,-0.219004,717.83,0,2
70.9766,-0.587045,0.256888,66.9761,2.77297,0.616736,34.6893,-1.48186,-0.784514,2.42222,417.387,0,1
53.6999,0.0391958,0.866846,51.3941,2.21351,0.691546,14.4227,-0.0996611,-0.0810207,-1.16293,286.342,0,0
49.359,0.270352,0.819299,28.2962,-1.66343,0.373114,25.8923,0.78272,0.945024,3.07743,249.172,0,1
43.5249,2.64521,-1.57227,17.8585,-1.64223,-0.890569,10.0652,-2.40698,0.581256,-2.69111,213.023,0,2
60.6123,-2.98201,-0.0865323,26.742,2.67625,0.333053,22.6001,-2.49018,-1.40558,0.141613,352.451,0,1
76.403,1.5682,-1.3417,38.0797,-2.48542,-1.41618,33.3002,-0.577218,-1.18805,0.0353053,230.421,0,0
60.7984,-2.02572,-1.26015,59.2076,1.71586,-0.966179,35.3528,2.89501,-1.79047,-0.920511,255.227,0,0
50.1214,-0.533021,-0.101158,42.0266,0.318315,-0.913893,20.586,-0.967882,-1.65345,-2.80454,250.564,0,0
57.5918,-1.80428,-0.168492,36.208,1.69343,-0.999139,13.1524,-0.539787,0.692875,1.25339,229.849,0,1
40.4541,0.231266,-1.45309,26.04,-2.92903,-1.8848,24.7795,0.234952,-2.10011,-1.79989,160.595,0,0
36.6842,0.161202,0.78206,29.7569,1.61822,0.266316,21.4934,2.7553,-0.00751334,-1.50864,163.045,0,0
43.6086,0.848329,-1.32413,33.7673,-0.833111,-1.58149,25.6872,-1.17914,-2.25917,2.04266,211.115,0,2
73.8525,3.12462,-0.942643,49.6679,3.01788,-1.55871,36.4677,-1.86194,-1.3584,-1.39586,515.558,0,2
47.1715,1.80674,1.21561,35.5731,-1.02821,2.11424,23.3898,2.202,2.2086,-0.0216138,220.479,0,1
95.0111,1.76382,0.150319,64.1206,-2.04308,-0.225949,37.8663,-0.842155,-0.26641,0.369767,283.003,0,0
50.6899,0.936657,-1.14156,48.3962,0.196233,-1.4874,13.9556,-2.09451,-0.383981,2.99297,226.211,0,1
37.2421,-1.46407,-0.732738,17.0762,1.34128,0.622681,14.1536,0.915222,0.636999,-2.21379,247.752,0,1
76.9386,1.5513,-0.0938205,69.5998,1.94135,0.30473,68.1002,-1.92808,0.343488,-1.49467,363.916,0,0
67.6257,-0.773477,0.510836,38.4124,-1.10094,-0.117976,37.1337,0.723784,0.567746,2.298,329.534,0,1
36.1098,-2.4531,-0.207416,28.5645,1.71197,0.532332,21.8072,1.98908,1.60673,-0.472327,208.055,0,1
37.0608,2.90814,0.674219,36.1393,2.598,0.926653,29.8786,-1.59885,-0.620583,1.02516,175.904,0,0
211.13,-2.75431,-0.882315,105.884,-2.98611,-0.692865,43.9577,-2.28988,-1.23725,-2.89973,887.952,0,3
57.6186,-1.82961,-0.293666,24.7521,-1.58626,-1.12915,18.0072,2.1268,-0.819247,-3.00744,156.553,0,0
31.6378,-2.56059,0.448484,22.9058,1.92155,0.606342,22.4859,-0.931458,-1.14223,0.58639,168.987,0,0
32.9065,0.471166,-1.59972,29.3923,2.96027,-1.06812,10.5007,-0.633239,0.0153033,-0.440935,146.237,0,1
40.0523,0.330138,1.80129,24.3124,-0.0265623,0.0159467,15.2173,0.825162,-0.336868,-2.67846,137.555,0,0
37.0989,-2.01269,1.3374,30.7572,0.739453,1.4797,24.0172,2.03192,2.22221,0.968976,190.469,0,0
38.4598,-2.63128,-1.07069,26.985,0.0902553,-2.08753,26.4843,-0.361635,-0.800012,1.51899,238.836,0,2
50.9178,-2.73232,-0.139496,20.9456,1.09586,-0.454987,15.6246,-0.303133,1.01376,3.02637,183.36,0,0
57.0428,1.75945,0.362632,52.296,-0.636843,1.36175,20.9609,-0.272757,-0.130763,-1.38247,313.429,0,2
71.4159,1.68751,-0.868641,62.0269,-3.09236,-1.27882,57.8014,-2.33407,-0.567833,0.0829309,520.485,1,1
22.3587,2.77321,-2.26299,17.494,1.74324,-0.0885762,13.6963,-1.98239,-2.44503,-1.94782,242.291,0,2
71.3308,-0.157308,0.97515,51.8603,2.42584,1.44253,12.1463,-1.28736,0.171305,-2.07478,210.106,0,0
50.6434,1.49181,-0.715313,25.1426,-0.428251,-1.49693,23.0001,2.0125,-0.0523113,-1.50126,206.591,0,0
40.3086,2.13239,1.47417,32.5852,2.25015,1.28284,25.8906,-0.680669,1.43061,-0.583219,197.757,0,0
39.7098,1.01311,1.88459,33.2355,1.34469,1.77155,24.6294,-1.76504,2.27334,-1.27565,127.798,0,0
84.2861,0.68444,1.37087,51.831,-1.76071,0.436054,48.6514,-2.27641,0.434523,2.35869,246.08,0,0
32.4842,-0.396305,0.909804,31.2101,1.93553,0.603906,25.2493,1.8973,2.27323,-2.55254,138.747,0,0
47.7634,-0.742651,1.23467,33.8299,2.66894,1.26788,30.9983,-0.533505,1.13794,-2.88352,200.087,0,1
35.4446,1.72135,2.23299,28.6971,-1.54805,0.945461,27.5205,-0.374277,1.12213,1.62277,226.813,0,1
90.4217,1.24928,1.85064,52.6192,-2.46912,1.65562,41.1541,-1.96436,1.46401,-0.302989,236.999,0,0
57.3083,-1.64388,1.92318,34.4702,-2.73167,2.48197,20.3457,0.435509,1.25366,1.56616,247.115,0,0
44.7044,-2.91619,-2.07851,12.3283,-0.097665,-0.34574,10.8108,0.786266,-1.13281,1.60543,165.082,0,0
70.2956,-0.420249,-2.10577,15.1331,-1.56796,-1.28657,14.6356,2.52652,-0.627803,2.68019,170.928,0,0
57.2925,1.63159,0.263995,29.8043,1.57737,1.21538,13.9626,-0.881683,1.2793,-0.261633,123.052,0,0
171.217,-2.08071,0.188314,56.8071,0.55946,0.888983,56.6528,0.51351,0.944923,0.793331,392.338,0,1
109.579,-0.577238,-2.03811,41.8795,2.90741,-0.395949,15.074,1.65498,-2.21562,2.0971,241.989,0,0
184.155,-2.03597,0.253403,114.023,-2.00431,0.344432,76.0445,0.907055,-0.0757845,1.23368,590.219,0,0
31.7773,2.76171,-1.20372,21.7178,-0.207283,-1.73642,16.5957,0.23139,0.242972,-1.72808,171.531,0,1
178.282,-1.2658,0.17041,87.281,-1.32942,0.485547,69.8118,-1.04679,-0.204198,-0.743205,750.332,0,1
74.9214,-0.0926577,1.68636,36.8381,2.36869,1.77986,36.7406,1.62582,0.51849,-2.20335,329.407,0,1
52.9668,2.14683,1.44724,40.8513,1.22102,0.243197,40.4671,0.881433,0.854837,-1.97775,250.605,0,0
45.8914,1.36752,2.3274,36.9771,1.26134,2.23899,34.722,3.02481,1.63517,2.56441,264.204,0,1
159.354,0.296694,0.477871,124.552,-0.121079,0.574296,98.4179,-0.190853,0.748635,-2.54955,894.544,0,1
41.8322,2.42423,-1.2624,39.8493,-2.99823,-0.444855,23.5225,-1.15252,-1.41364,0.224083,196.345,0,0
40.646,-0.179824,-0.179607,37.3734,-1.8788,-0.246196,23.6005,0.727926,0.688878,2.14686,185.86,0,0
42.7705,-0.027374,1.9021,27.5548,3.04971,2.44408,23.7197,-1.96687,2.08866,-0.0348691,450.595,0,4
65.8229,0.88234,0.214219,41.7413,-2.41381,0.193736,27.1292,-0.66215,0.400948,-2.4581,208.884,0,0
63.4561,-2.46744,0.77736,61.4374,0.758934,-0.214954,48.3595,1.76194,-0.660415,-1.24444,417.976,0,2
60.0369,-1.7961,-0.787044,52.3715,1.97725,0.689527,44.2278,2.28473,-0.502253,-0.157293,287.807,0,1
42.5256,0.134982,1.33282,30.7786,-2.88875,-0.475729,28.3493,-1.77686,0.847637,2.7135,184.916,0,0
28.5851,0.687666,1.40404,22.98,-1.03932,1.72097,19.8011,-1.27547,-0.27785,-2.51566,141.569,0,1
